country_name,country_code,year,population,pop_growth,life_expectancy,gdp_growth,sanitation,electricity,water_access,co2_emissions,labor_force,is_covid,log1p_gdp_per_capita,electricity_water_interaction,basic_services_gap
Zimbabwe,ZWE,2022.0,-0.13439426041391955,0.26632166901295495,62.36,0.47631606994982906,-1.0668040735967566,-1.1420510607504304,-1.159537164725528,-0.4424109918055849,0.41765179851366435,0,-0.5199269821594013,-1.345385812301209,1.2295875466504391
Faroe Islands,FRO,2000.0,-0.2579208982523163,0.03782366907062085,78.3829268292683,0.025647109314730184,0.2415513486769884,0.6260025836801568,0.7411580258065783,-0.5151065430839162,7.137836401163614e-16,0,0.8896094116493163,0.7592687956765319,-0.5592333143156857
Sweden,SWE,2004.0,-0.18894080857181622,-0.547880657072482,80.4975609756098,0.1459307594574188,1.5354468844853444,0.6260025836801568,0.7141051523456304,0.17102769315182953,0.13597284717722763,0,1.2747321418002462,0.7444457727691358,-1.0884006049150203
Greece,GRC,2009.0,-0.17264754893665976,-0.6286693036565818,80.1878048780488,-1.2531868556360708,1.1112581160289918,0.6260025836801568,0.7356594275938733,0.4069483233113414,-0.8360405383903039,0,1.0372909465515205,0.7562559605563309,-0.9182209056540651
Austria,AUT,2008.0,-0.19412165232422923,-0.5976524405361298,80.4317073170732,-0.3136967380526509,1.7102754753447795,0.6260025836801568,0.7411579769000748,0.4474757337581733,-0.14048238608877522,0,1.3939342891981588,0.759268768879296,-1.167893306424882
El Salvador,SLV,2013.0,-0.21094816416083081,-0.5400970248585443,71.225,-0.19068447809025227,-0.44486909392833707,0.4488428998694768,-0.13849723464086555,-0.40374698270349174,-0.053487388992714616,0,-0.30062708683068873,0.14277422006718227,0.02952596125119283
Greenland,GRL,2010.0,-0.25783779321217554,-0.5598954776982132,70.0807317073171,-0.26606635156987857,0.9705246892617629,0.6260025836801568,0.7411580258065783,0.6964297836856728,7.137836401163614e-16,0,1.2969157514785212,0.7592687956765319,-0.8613301539816334
Bhutan,BTN,2016.0,-0.25250818527056057,-0.18783012489031742,71.119,0.8702605646581798,-0.2083486639772177,0.6012002279466615,0.5753601796915906,-0.3156633450490188,0.19132416750047196,0,-0.3818459903738083,0.6468545672072418,-0.3190869642475564
"Micronesia, Fed. Sts.",FSM,2001.0,-0.2574073815706078,-0.6143695097782667,64.801,-0.25185126016755716,-0.5510950763790277,-1.2022853532460618,0.25906502700578316,-0.5191227090311533,7.137836401163614e-16,0,-0.6387119384418984,-1.005398260708526,0.6722551039333892
Iraq,IRQ,2011.0,-0.010335179838754384,1.3984735592986774,68.435,0.7135594182841467,-0.5787501609019027,0.5551387101558848,0.20021740592930412,-0.1339694890522712,-2.001431948680603,0,0.0027974117113592277,0.40535775631258397,-0.04835695350965686
Guinea,GIN,2023.0,-0.14721917205749355,0.7350199679783309,60.74,0.3755764573191662,-0.8629128332752666,-1.1066191239882943,-0.8002836035713095,-0.48200474443413455,-0.879939861405291,0,-0.8304515346481427,-1.2234911714173922,1.0365178559965658
Paraguay,PRY,2020.0,-0.207364162939917,0.04665173059921844,72.72,-0.6969206478727591,0.15870922884659316,0.6153730026515162,0.6859411114373438,-0.3921308297416594,0.9101881388854725,1,-0.04399023717474227,0.7195882946896311,-0.5060100990095319
Tajikistan,TJK,2001.0,-0.2088779543955872,0.4067369922095264,64.197,1.056536138807043,-0.7912022966308674,0.5763978722131662,-1.7512453755636703,-0.47355714710484187,-1.6403926651202785,0,-2.2386956060465035,-0.6316790249746109,0.5385688452143536
Niger,NER,2023.0,-0.05660230742615771,1.2515443220904958,61.183,-0.27756277613610447,-1.5902354891250652,-2.205009163614511,-1.9939890757666214,-0.5063851990612922,1.1758945676603916,0,-1.395808690952669,-2.07649179287343,2.1157448205651312
Mozambique,MOZ,2024.0,0.008709149574183145,1.019018008403411,63.797,-0.19648447863627366,-0.6911960399637028,0.5941138405942342,-1.1910115991451447,-0.4880904983054573,1.7934987733723784,0,-1.3777407119609177,-0.318441695705491,0.34377391433718213
"Korea, Rep.",KOR,2015.0,0.1350101620638624,-0.4647869621565309,82.0243902439024,-0.06637513477865171,1.559590440633737,0.6260025836801568,0.7069147478727601,0.8300496211722505,0.1530503870228748,0,1.0532054988225843,0.7405059498749551,-1.096534528228007
Tunisia,TUN,2015.0,-0.1703714344852269,-0.09180891975076748,74.875,-0.3955431107015777,0.6162353313788436,0.6224593900039435,0.3360071489540415,-0.23122764026818374,-1.3622296778697098,0,-0.2281920739379065,0.5343252117718097,-0.6075487831189931
Tunisia,TUN,2021.0,-0.16538853953760932,-0.4068017013769995,72.893,0.2397439066277882,0.8969958474867488,0.6224593900039435,0.4824508182172484,-0.24404918250862526,-1.4578639010053336,1,-0.2455151940633696,0.6144855366777029,-0.7620160290516765
Bermuda,BMU,2010.0,-0.25778235644560293,-0.635882782857107,79.414,-0.9806758682556135,1.5892558249813453,0.6260025836801568,0.7411580258065783,-0.0008423574406446451,7.137836401163614e-16,0,1.8401748432410145,0.7592687956765319,-1.117741068205006
Isle of Man,IMN,2025.0,-0.25762327941944696,-0.7060431168933305,81.0626545454545,-1.4824891846028718,1.1587619124891542,0.6260025836801568,0.7411580258065783,-0.26729410184677355,7.137836401163614e-16,0,1.740800239937717,0.7592687956765319,-0.9393383157051762
Niger,NER,2020.0,-0.07543010118348537,1.2545719961962674,59.89,0.039896275062384204,-1.6134914076697904,-2.2546138750815015,-2.111499754951538,-0.5084500308745219,1.1212464401543216,1,-1.457137170760806,-2.111960720334204,2.17706356539193
Fiji,FJI,2000.0,-0.2517908993475718,-0.11844045215427332,66.194,-0.8453171155557014,-0.3652815888300019,-0.19601834920139885,0.4411083730280424,-0.33579312350752116,-0.22406187521570653,0,-0.6721912501259701,-0.1029280809631025,0.11992866837290493
Kazakhstan,KAZ,2004.0,-0.13608177840758348,-0.38834441172362627,65.04,1.0597669971905568,0.2343844552757937,0.6260025836801568,0.25191127213484577,0.6582331823262491,0.8297227893774531,0,-0.474960634458846,0.4911968717267795,-0.42892288355875857
South Sudan,SSD,2020.0,-0.17579713744774675,0.8236278227441084,57.648,0.025647109314730184,-1.4766369854341101,-2.658537954169852,-2.7445342831957715,-0.26729410184677355,1.2218030130101598,1,-0.007019596536828947,-2.3207159736253087,2.456893418153075
Faroe Islands,FRO,2014.0,-0.25790028388521646,-0.5582839256965486,81.5926829268293,0.35710141805032436,0.7794812304371532,0.6260025836801568,0.7411580258065783,-0.5148972285165607,7.137836401163614e-16,0,1.4918145930142686,0.7592687956765319,-0.7821590486247912
Guinea-Bissau,GNB,2007.0,-0.24708770142790856,0.752370415514149,54.87,-0.1271466862137069,-1.641750639265914,-2.63727879211257,-1.6872561024026158,-0.49666789073475914,0.26525986942045,0,-1.5269987240231424,-2.2673769995713093,2.241091156801838
Marshall Islands,MHL,2015.0,-0.2578974160675047,-2.0447594354854237,65.292,-0.24079095308203133,-0.11205376717492391,0.3460902832592821,0.0417269995589251,-0.5190939179397119,7.137836401163614e-16,0,-0.26913371611699677,0.15570882301765782,-0.11160770941856354
"Iran, Islamic Rep.",IRN,2017.0,0.39721355594100755,0.1004283216948011,76.396,-0.04840968095670397,0.17500191670521084,0.6224593900039435,0.5686617941445257,0.31868391294793275,-1.6898170745559153,0,0.027118359368439045,0.6616756943373273,-0.48525041136676295
Cuba,CUB,2011.0,-0.17114769569180352,-0.7689429917040703,78.051,-0.08626755997333499,-0.48904644282400744,0.5551387101558848,0.348282253510397,-0.256790326869615,-0.623073570903412,0,0.037985008655012954,0.48486403345649326,-0.12406952385156797
St. Vincent and the Grenadines,VCT,2018.0,-0.25746473021565486,-1.2258564155137461,71.017,-0.023330550763962968,0.16314996752783087,0.6260025836801568,0.6096425285602275,-0.407014504527453,0.4389484952623539,0,0.24290873941838462,0.6872077914665936,-0.4925120305506711
Timor-Leste,TLS,2021.0,-0.24786514984934435,0.3245287999115178,66.199,0.3465913492761547,-0.22347211744305584,0.6260025836801568,-0.26394906263277523,-0.4630292275871872,0.4522087026719156,1,-0.48378160352359706,0.2085426253926164,-0.10491334885273049
Panama,PAN,2004.0,-0.23320986126045065,0.3895959553976042,74.845,0.8196342315198786,-0.2506703017968103,0.037832433428699165,0.2123633198042114,-0.33813614760858884,0.3347755022039065,0,-0.13565201701388493,-0.008948528634413663,0.03251851369189773
San Marino,SMR,2002.0,-0.2580616911417496,-0.0017447468269288073,81.061,-0.5063134655590813,1.354057169549959,0.6260025836801568,0.7411579121346764,-0.26729410184677355,7.137836401163614e-16,0,1.2601949782836928,0.7592687333925306,-1.0202713966664574
Eritrea,ERI,2005.0,-0.23775781927349837,0.6923320944107211,60.628,-0.12468135858829665,-1.2584362070139272,-1.6947892742397523,-2.241241711576004,-0.49503707022798255,1.8699458782108345,0,-1.6723114878989966,-1.8822524834990333,1.825612996891147
Thailand,THA,2006.0,0.25490914926230296,-0.27702093408177786,73.341,0.27881911094936,-1.1769736356435492,0.5941138405942342,0.5019579604553284,-0.14530006373985252,1.1488718722575733,0,-0.3467612311150391,0.6008348558338945,0.10444357377026715
Guyana,GUY,2004.0,-0.25239600117555794,-0.8473156757718913,64.214,-0.2951438312327377,0.04559344579243316,-0.19601834920139885,0.18629775249171646,-0.28461570419390425,-0.4708825540436754,0,-1.0901415325971813,-0.21015457943859617,0.015977959852395977
Iraq,IRQ,2004.0,-0.045670594896002385,0.976440046597041,64.634,8.441639757143466,-0.7944510684820612,0.5303363544223895,-0.16171530994110253,-0.16911977171488327,-1.926592141709974,0,-0.9306733426643593,0.19226907917821698,0.14578365516657596
Azerbaijan,AZE,2005.0,-0.19357928015409337,-0.15782653716523504,67.71,4.1553669469213395,-0.33613233070321796,0.5941138405942342,-0.4089350294616174,-0.121534800764456,0.5510575215431895,0,-0.8211818588769957,0.10622314716864194,-0.00692714647680508
Togo,TGO,2020.0,-0.19143712825205997,0.7043122336105195,61.123,-0.1941685487938602,-1.4905076958502326,-1.0003233137018863,-1.4583459608193925,-0.4894448447450915,-0.3659059120513157,1,-1.2041170881016565,-1.3487340794232372,1.4226764413423842
Malawi,MWI,2017.0,-0.1192020808871293,0.8876384461141856,63.914,0.11565438423323615,-0.6219210143642322,-2.4672054956543175,-1.1382118287537946,-0.48725900002932704,0.6593492153879397,0,-1.5561234064342107,-2.140777256836491,1.6032269814758675
Philippines,PHL,2006.0,0.43176792238630535,0.25136023530171603,68.172,0.33759112066472136,-0.12780676492201612,-0.07554976421013619,0.08955646175513164,-0.43453133230718255,0.036320379372040655,0,-0.885578330950827,-0.15515087847261427,0.061784780507894196
Burkina Faso,BFA,2015.0,-0.11351445828279284,1.045078338063763,58.778,0.10237422527734864,-1.3001740001369477,-2.3431937169868413,-2.039731549359735,-0.4968998069898299,0.2323102631300249,0,-1.404022374065968,-2.1458171671033317,2.0662115361762483
Luxembourg,LUX,2004.0,-0.2547420842118069,0.08965515170789046,79.1219512195122,0.15474895585552143,1.4329993189513348,0.6260025836801568,0.7411580258065783,2.253671281314553,-0.6440688993018835,0,1.644734625595915,0.7592687956765319,-1.0529861670023883
Faroe Islands,FRO,2021.0,-0.2578627555609673,0.06469140283047639,82.8439024390244,0.29543414817322144,0.8909403741657015,0.6260025836801568,0.7411580258065783,-0.5150999395434372,7.137836401163614e-16,1,1.5826107549978379,0.7592687956765319,-0.8283492907058747
Monaco,MCO,2007.0,-0.2580281870133218,-1.2188479877269784,83.903,1.8753309961440476,1.7106635299560229,0.6260025836801568,0.7411580258065783,-0.26729410184677355,7.137836401163614e-16,0,2.2039415274556515,0.7592687956765319,-1.1680541344613442
Albania,ALB,2010.0,-0.23581659963178314,-1.099666595398471,78.414,-0.05746309040338426,-0.8496041204335916,0.6118298089753023,0.2420889711021388,-0.3516786989918683,-0.5881148422782053,0,-0.20730646431206676,0.47422026776544035,0.028881146995270276
Canada,CAN,2003.0,-0.014335962857917842,-0.23412913241263836,79.7151219512195,-0.254170521836041,0.8201189373311614,0.6260025836801568,0.7157798689896139,1.419237192485217,0.6082170519677377,0,1.0125539497339813,0.7453633966663898,-0.7923945014431709
Papua New Guinea,PNG,2020.0,-0.18260219905610608,0.5283067235150579,65.075,-1.092714007882705,-1.3600330857153011,-2.1908363889096565,-2.1924384422227736,-0.45967973458223227,-1.031528141564593,1,-0.54724763654456,-2.0920888058123936,2.065970447756826
Puerto Rico (US),PRI,2025.0,-0.2342229744011576,-0.84133787930615,80.60636969696976,-0.13635448296031,-0.7433423328430804,0.6260025836801568,0.7411580258065783,-0.0068439893074801255,-2.03790421613135,0,1.2074339957227453,0.7592687956765319,-0.15107947379869857
Central African Republic,CAF,2012.0,-0.22272773312091967,-0.1723369580095021,51.336,0.2933096145214123,-1.3284450462545299,-2.5274397881499486,-2.416077940732946,-0.5141857864969306,1.2102505595851638,0,-1.4967860163830928,-2.2542171349770825,2.254237647159768
Central African Republic,CAF,2021.0,-0.21886348751974632,0.25384449990413843,40.279,-0.39299977405740816,-1.4431338769631437,-2.3609096853679095,-2.9525762865133958,-0.5125634690591567,1.19066161682104,1,-1.5606244244153058,-2.2325863366596805,2.370584074952984
Sri Lanka,LKA,2018.0,-0.09121553351723238,-0.1676457631727992,76.485,-0.1692511104029912,-0.1272510784524954,0.6118298089753023,0.08777352840621411,-0.41084502561827974,-0.9378025846470127,0,-0.17602671841468573,0.39000475328534895,-0.23030716885680405
Djibouti,DJI,2014.0,-0.25054349115322117,0.32483641279574754,62.427,0.6539650212581554,-0.6724286132679049,-0.8302500172436335,-0.5696308395267797,-0.42510156524306597,-2.8345145247979597,0,-0.6060924615920212,-0.9675055394674672,0.7800115484412989
Equatorial Guinea,GNQ,2000.0,-0.2528519148090353,2.472865026010439,53.395,2.511977408016876,-1.1152461033437142,-0.621201590347031,-2.0899245091331458,-0.10203360553572373,0.09970818903441281,0,-0.8589112941584479,-1.3625161965093808,1.2703178060672666
Qatar,QAT,2001.0,-0.25304737354630147,2.296776339515843,75.486,0.09848951689633159,1.2579471524978774,0.6260025836801568,0.7355380364261449,4.595567548186353,2.1556430742168344,0,0.9554886827794158,0.7561894469542703,-0.9789793169531061
San Marino,SMR,2001.0,-0.2580643739389638,-0.0008070335484323669,80.803,0.38174964178464715,1.354057169549959,0.6260025836801568,0.7411578746739609,-0.26729410184677355,7.137836401163614e-16,0,1.216851407190659,0.7592687128667612,-1.020271386916242
Czechia,CZE,2003.0,-0.17968618350477658,-0.8095344094121554,75.1707317073171,-0.002218609629431038,1.3059477993233233,0.6260025836801568,0.6280948413137404,0.8512476335826119,-0.15655536476703158,0,0.34211376554705325,0.6973183276000137,-0.9709063179912768
United States,USA,2001.0,1.9386054520395102,-0.17799645104356648,76.8365853658537,-0.397616088194034,1.5904691213923166,0.6260025836801568,0.47833024493703885,1.6860505900178602,0.48274736216060077,0,1.1851211467985836,0.6152581336611527,-1.0498354774583245
Central African Republic,CAF,2025.0,-0.21697095242433584,0.39115690934845077,38.58612121212241,-0.61350475404959,-1.4599097602812474,-2.2809194038897527,-3.05021121206363,-0.5120457751604568,1.2344738778681887,0,-1.5104070472167375,-2.2162709916341283,2.3689305905685893
"Korea, Dem. People's Rep.",PRK,2004.0,-0.0712877235193993,-0.36959654769347106,69.294,0.025647109314730184,0.20247762056282242,0.5941138405942342,0.6971305103376708,-0.1819664028447474,2.1040086302129373,0,-0.007019596536828947,0.7068128680158323,-0.5180196954198255
Eswatini,SWZ,2002.0,-0.2501061952073078,-0.2994832246059309,45.38,0.13059967660950733,-0.2530268397048166,-1.999503930394122,-1.8944111013187257,-0.41006170673555636,-0.7779769029151045,0,-0.9367415240700204,-1.9652994717020653,1.4482723377097322
Cuba,CUB,2016.0,-0.171424910361416,-0.8438004964605711,77.571,-0.4722507617081369,-0.42052061846359934,0.5976570342704481,0.38162543080206923,-0.26016266668194377,-0.6064983116414606,0,0.21850725191926784,0.5384698417856728,-0.179228105357428
New Zealand,NZL,2015.0,-0.22273889602427066,0.4708626614835907,81.6124390243903,0.06345323171633319,1.2625655088344925,0.6260025836801568,0.7411580258065783,0.3015973935769105,0.7376045303276982,0,1.2108044889194922,0.7592687956765319,-0.9823559909149862
Denmark,DNK,2002.0,-0.21682956489958088,-0.5936551423793438,76.8951219512195,-0.48174466995649357,1.5212043185762352,0.6260025836801568,0.7411580258065783,0.5598942415906737,0.495003008402771,0,1.1150681842456438,0.7592687956765319,-1.0895395636026581
Ghana,GHA,2009.0,-0.06660268844524365,0.7556675693030342,60.928,0.25802775497024755,-1.600378185292589,-0.7522997563669341,-0.7384629817447106,-0.4766593573281,1.0464066331836916,0,-1.0813598949364296,-0.9700418273777065,1.1753599687070384
St. Lucia,LCA,2013.0,-0.25693709030263484,-0.5114267128360221,72.687,-0.865342017413091,0.11644022617367612,0.5267931607461761,0.41999825059525686,-0.416501994381191,0.8230926856726722,0,0.3241122462724462,0.499404087145249,-0.3816032010865948
Maldives,MDV,2014.0,-0.2550849734488553,1.2733721088118846,78.187,0.7665334472875708,0.12209289433330894,0.6260025836801568,0.646266216321502,0.0476250314083538,-0.43532108871803404,0,0.280302688416687,0.7072749301172198,-0.48502975537550574
Grenada,GRD,2002.0,-0.2574379176618877,-0.552770591051631,73.142,0.020791892524154594,-0.15276465030654704,0.15121463106753402,0.38061501128478326,-0.4567785499801207,7.137836401163614e-16,0,-0.0907827887252327,0.16312416069049918,-0.10006592945422862
Cameroon,CMR,2008.0,-0.11508274598417317,0.9834486647613733,56.116,-0.078617372862339,-0.9282250198939553,-1.1243350923693622,-1.45450242139237,-0.4786199371024111,1.9043018701356065,0,-0.856854211508407,-1.4165119559325379,1.2413973521353883
Poland,POL,2013.0,0.03498537517409549,-0.8292176392512531,77.0,-0.4433545916577346,1.534632609367737,0.6260025836801568,0.5132139306482889,0.3663475085837423,-0.4515949796297682,0,0.5479400766522724,0.6343718767220775,-1.0357755092898593
Samoa,WSM,2017.0,-0.2566900416833072,-0.2106276446956877,70.991,-0.3216244553227855,-0.3763937874359829,0.5126203860413215,0.3737926971468201,-0.3545661759493485,-0.6654660521673119,0,-0.18349891465374,0.4629123138693961,-0.15931218825829993
Afghanistan,AFG,2002.0,-0.09346571426226138,2.4652648462699815,56.225,4.263006416587393,-1.5307376752887312,-2.4176007841873273,-3.2050659236490397,-0.5146175534140011,-1.4614803212079406,0,-2.2013279427316492,-2.270464766733251,2.4967152655709106
Guinea,GIN,2003.0,-0.1898871113248108,0.5989144078327139,53.589,-0.3482081613113997,-1.399667386987306,-2.2475274877290743,-2.037734689297732,-0.49763718938196744,0.27249270982566476,0,-1.4715584776943287,-2.1011035786057684,2.066238752180643
Cabo Verde,CPV,2017.0,-0.2543196361608204,-0.7507825034922702,74.71,0.20860139588069068,-0.18948399608114774,0.22207850459180606,-0.05006362533857154,-0.3341685934298793,-0.1885004098900652,0,-0.24777005456566975,0.013536656747478733,-0.002889234579655763
Kosovo,XKX,2007.0,-0.24434239812230055,-0.9968366182568106,74.422,0.025647109314730184,0.07712818778853069,0.5941138405942342,0.47833024493703885,-0.26729410184677355,7.137836401163614e-16,0,-0.007019596536828947,0.5880050889197558,-0.40912413552467664
Isle of Man,IMN,2022.0,-0.25762503505839024,-0.7726173398486075,80.956,-1.2609618564993934,1.1587619124891542,0.6260025836801568,0.7344338302367767,-0.26729410184677355,7.137836401163614e-16,0,1.7357141908075142,0.7555844216262535,-0.9375881527483351
Germany,DEU,2016.0,0.3765676968106334,-0.2911881324857929,80.990243902439,-0.18406391577216363,1.5862365930270623,0.6260025836801568,0.7411579952021535,0.5054724401114871,-0.06483893018423287,0,1.277563116603364,0.7592687789075151,-1.116489847909848
Eritrea,ERI,2010.0,-0.23556863361915528,0.4266604000401547,63.665,-0.18878984235933433,-1.1654263271011123,-1.4963704283717905,-2.154808737083518,-0.5005507567572146,1.84915146204584,0,-1.502281091971779,-1.7771342468445934,1.680189069344371
Germany,DEU,2015.0,0.3714637676208813,-0.2549191696928492,80.6414634146341,-0.2783430247697447,1.5851581429346435,0.6260025836801568,0.7411580258065783,0.5081043801525891,-0.08402604848140123,0,1.2623034899099244,0.7592687956765319,-1.11604293093805
United Arab Emirates,ARE,2015.0,-0.1927051585226979,2.546983376141963,82.076,0.6362100059509523,1.654185036186004,0.6260025836801568,0.7369752763397055,2.0811378281999833,1.7031887244239272,0,1.3059370661812935,0.7569769507361837,-1.14355997021775
Kosovo,XKX,2006.0,-0.24429625863572887,-0.9719509870087055,73.63,0.025647109314730184,0.07386433772606417,0.5941138405942342,0.47833024493703885,-0.26729410184677355,7.137836401163614e-16,0,-0.007019596536828947,0.5880050889197558,-0.4077715499990878
British Virgin Islands,VGB,2024.0,-0.2579693350767323,-0.02346390514226796,77.4315,0.025647109314730184,0.12518613389803857,0.5941138405942342,0.7333067634965272,-0.27063345482962403,7.137836401163614e-16,0,-0.007019596536828947,0.7264564469939079,-0.49540491039117773
Algeria,DZA,2001.0,-0.0167353703433926,0.059862350157939156,71.025,-0.05293715416173606,0.2269230788410847,0.5763978722131662,0.1141637655223113,-0.22642308310662201,-1.706593246051345,0,-0.7046440170667604,0.3761210682510272,-0.3688824105333784
French Polynesia,PYF,2002.0,-0.2563634805051659,0.13567426833090893,79.544,-0.4160527303466067,0.26809324938599327,0.6260025836801568,0.7411580258065783,-0.14050981746526933,-0.31889244941741723,0,0.6503369180885183,0.7592687956765319,-0.5702326525308327
Norway,NOR,2023.0,-0.2157219859462389,-0.08586062361093565,83.1121951219512,-0.5465528652248968,0.9060449422629345,0.6260025836801568,0.7411577615210598,0.2866313094198985,0.41735043016344703,0,1.7297056505181954,0.7592686508671349,-0.8346087680943751
Japan,JPN,2005.0,0.7267523768777294,-0.7859608122504907,81.9551219512195,-0.25458934551057616,1.606863080710942,0.6260025836801568,0.6574756716070775,0.5507269453735525,-0.06413573736705938,0,1.196639016391206,0.7134169028994232,-1.1032570530420358
Kyrgyz Republic,KGZ,2018.0,-0.2085950117997387,0.5446270843033857,71.4,0.07484008150138698,1.414268430833875,0.6260025836801568,0.2448451796741281,-0.3289659237806724,0.3091591924354365,0,-0.9524810213850999,0.487325162846679,-0.9160443023057772
Cayman Islands,CYM,2000.0,-0.2579677701116907,1.4199207988566471,74.378,0.025647109314730184,-0.01242971883950903,0.6260025836801568,0.47833024493703885,-0.16329467366679803,7.137836401163614e-16,0,-0.007019596536828947,0.6152581336611527,-0.3855715778350506
Turkmenistan,TKM,2020.0,-0.20469545041109918,0.5245810196529139,68.846,0.4359783144900748,0.3103251418403061,0.6260025836801568,0.7062284774174156,0.6626408125999594,-1.4611789528577233,1,0.024124836103162645,0.7401299231769072,-0.5786427372948874
Burundi,BDI,2018.0,-0.16684693277264395,1.0804385672303631,61.806,0.3419454877152074,-1.2927679796485236,-2.5805876932931526,-1.4007083098593718,-0.5123121449971066,1.9137447451090814,0,-2.0009750735727114,-2.2229967894160136,1.9977762748003827
Monaco,MCO,2021.0,-0.25797661254963516,-0.019188486403608623,85.113,3.189451650976459,1.7106635299560229,0.6260025836801568,0.7411580258065783,-0.26729410184677355,7.137836401163614e-16,1,2.3265041730826903,0.7592687956765319,-1.1680541344613442
Denmark,DNK,2011.0,-0.2153290409554211,-0.5364457815253989,79.8,-0.3377213458775124,1.5660963087517357,0.6260025836801568,0.7411578979343153,0.3153558899694704,0.21201812754872687,0,1.5088766433818241,0.7592687256117573,-1.1081434045681986
Nauru,NRU,2002.0,-0.2581959003851458,-1.086336018470035,59.427,-2.2398026573615324,-0.26560560572883385,0.5905706469180209,0.6440154307730669,-0.5193130246779321,7.137836401163614e-16,0,-0.6445044756027328,0.6748526659138602,-0.30870785853200056
Cameroon,CMR,2000.0,-0.14330935744961593,0.8409247094659911,53.338,0.08740144228123731,-1.1136641045402258,-1.4644816852858682,-1.8164821038045997,-0.4782552524743388,2.1047118230301103,0,-1.3295851028766237,-1.6868609134863704,1.5571174517289255
"Gambia, The",GMB,2022.0,-0.23794858311563974,0.6469155196172611,64.859,0.3673612519474396,-0.9078049942009122,-0.5999424282897492,-0.05074833069661141,-0.4992419708538265,-1.3419375422884119,0,-1.2244490294327688,-0.6220625960441497,0.6445567400995723
Afghanistan,AFG,2010.0,-0.040226281955105934,1.0281628801744256,60.702,1.8626743292685561,-1.328334254381972,-1.4042473927902368,-2.2036466346435697,-0.48956762626691513,-1.4310421178359936,0,-1.4781583432360472,-1.7473416218719766,1.7212341895221281
Mongolia,MNG,2009.0,-0.23752731457032497,0.32231076164946065,67.9690243902439,-0.7725868137288464,-0.06604492508091556,-0.07200657053392279,-0.7505343397593638,0.03410574338953668,-0.23882892437635408,0,-0.7727982251562601,-0.5219640300410252,0.25334047010817146
Dominican Republic,DOM,2007.0,-0.1853781849275546,-0.03641758597263196,71.097,0.6919686717075308,-0.1160576464594572,0.5161635797175353,0.37528388956416575,-0.2846222194886382,-0.38639895986609213,0,-0.1349576031858426,0.4666748877373591,-0.26909411778901066
Burundi,BDI,2000.0,-0.2083936863708633,0.4966500159465887,47.617,-0.7031717974504732,-1.4836288981518184,-2.828611250628105,-2.158998936327907,-0.514479275363221,2.1697069305603085,0,-2.3814335552788495,-2.3732816996394464,2.379716768373687
United States,USA,2015.0,2.2226594505983246,-0.29696410831973163,78.690243902439,-0.06211688649342171,1.599266173486841,0.6260025836801568,0.7081204391761353,1.186137120722967,0.12160762248353697,0,1.4526249861649683,0.7411665817237301,-1.1132905272492635
Poland,POL,2012.0,0.03516243979023218,-0.7919335912990527,76.7463414634146,-0.3038381699990759,1.508304343458335,0.6260025836801568,0.5446924803523956,0.37883898580549985,-0.46354925752172105,0,0.5225084080711963,0.6516198509170988,-1.0330578913355153
Guinea,GIN,2002.0,-0.19140362412363215,0.17449207021914423,53.2,0.3119976853041095,-1.4300118372881467,-2.2900458118436373,-2.0809995471277247,-0.4983819985765683,0.3374878173558623,0,-1.555936190598195,-2.1250934725335293,2.108156832730269
St. Martin (French part),MAF,2003.0,-0.25802388528675424,0.7412518658447577,77.419,0.025647109314730184,0.053897689068393595,0.6189161963277295,0.7411580258065783,-0.26729410184677355,7.137836401163614e-16,0,-0.007019596536828947,0.7529245421877462,-0.4784533223321619
"Yemen, Rep.",YEM,2025.0,0.06107135807293563,0.9960383490616129,67.63452121212104,-3.476187871955467,-0.3308211795772142,-0.010462370073179239,-0.6088064799913452,-0.49354194098710247,-2.817303043463327,0,-1.3454750149947252,-0.4173549383964627,0.30000554045832534
Honduras,HND,2024.0,-0.17481625128008876,0.25297727193405434,73.0436,0.04045750594053719,-0.035258620023220805,0.5941138405942342,0.4939179141323189,-0.3978986064126841,-0.38810671385065715,0,-0.32887892118752815,0.5964691387918368,-0.36660659016889063
Central African Republic,CAF,2001.0,-0.22805756462896912,0.5852263461765971,46.734,0.1940054513201446,-1.211607230216166,-2.7152290529892693,-1.70027839329173,-0.51186009501895,1.1667530610371342,0,-2.0211530925860304,-2.3082973923382433,2.0993734189392157
Kenya,KEN,2006.0,0.026226288963754302,1.0978442435020472,59.059,0.5324960008762049,-1.046818058846824,-1.981787962013054,-2.121957390397818,-0.49034293087108766,1.2231089425277686,0,-1.337481399910475,-1.9895745894428691,1.8289218399999823
British Virgin Islands,VGB,2002.0,-0.25810841652656347,1.0705986775656953,74.971,0.025647109314730184,-0.07025336418634008,0.5303363544223895,0.5132335017752858,-0.3651387677031481,7.137836401163614e-16,0,-0.007019596536828947,0.5521071054645917,-0.33000869952194267
Barbados,BRB,2015.0,-0.25612283822056525,-0.6489144065876129,76.055,-0.7560448233641996,0.3899123480815578,0.6260025836801568,0.6706493730540872,-0.24356163037378595,0.4396516880795281,0,0.8052896430530545,0.7206351408661267,-0.6023643258546825
Angola,AGO,2015.0,-0.04119988294067364,1.4439026027156718,61.042,-0.4300464639111239,-1.0030425889910202,-1.4290497485237321,-1.6544817201388982,-0.39367309196972117,1.519956767491809,0,-0.29016950522159296,-1.6318725692270064,1.4540407953995709
